p:alpha,p:batch_size,p:coord_feat,p:latent_ch,p:lift_act,p:lr,p:num_FNO,p:num_modes,p:num_projs,p:optimizer,p:padding,p:padding_type,p:proj_act,p:proj_size,p:weight_decay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:TrainLoss,m:valLoss,m:ValR2,m:testLoss,m:testRollout
0.11291255502547518,164,True,58,leaky_relu,0.0002133172173690071,9,20,1,AdamW,11,constant,leaky_relu,18,0.030112609484889124,-0.11326835304498672,0.013137929,358,0.08873343467712402,342.1122603416443,1709343172.2709236,1709343514.0530891,[0.005532980811866847],[0.11326835304498672],"[-2987.846923828125, -2.3977675437927246, -2.2605338096618652, -1.0467634201049805, -0.2067643404006958]",0.11339577287435532,0.007101965
0.7377114469621187,125,True,63,selu,0.00014197951029910845,11,9,8,Adagrad,7,circular,hardtanh,12,0.02017692679068304,-0.1050381138920784,0.3331625,278,0.08753323554992676,342.3988687992096,1709343172.269426,1709343514.321104,[0.02126497482614858],[0.1050381138920784],"[-31774.970703125, -0.6262000799179077, -2.107802629470825, -0.4499704837799072, 0.22340548038482666]",0.10514411330223083,0.16113335
0.7303872462071723,232,False,19,logsigmoid,0.005431492373503928,18,25,7,RMSprop,2,constant,selu,5,0.020584210986858392,-0.0446309819817543,-2.1317865e-07,455,194.8768389225006,343.21630239486694,1709343366.8206804,1709343515.1571794,[1.0709267384372652],[0.0446309819817543],"[-52564.02734375, -0.8570235967636108, -0.009404659271240234, -2.9979543685913086, -2.6068944931030273]",0.04460594430565834,7.923653e-10
0.33338066425455243,132,True,60,squareplus,6.153510385357851e-05,8,3,12,RMSprop,15,replicate,softsign,28,0.03591545819976863,-0.08066874742507935,-5.199595e-06,132,0.08539080619812012,343.5746748447418,1709343172.2822108,1709343515.5065706,[0.029572032924209322],[0.08066874742507935],"[-781.4265747070312, -0.11410927772521973, -1.251359224319458, -1.0648560523986816, -3.4746041297912598]",0.08077284693717957,-3.0445517e-07
0.24153849414303524,14,True,34,softplus,0.0019042432798672254,4,16,16,RMSprop,13,replicate,tanhshrink,25,0.004860013549740683,-0.04932176694273949,6.086304e-08,456,195.3070969581604,346.26024055480957,1709343367.2507834,1709343518.20118,[0.016348360374569892],[0.04932176694273949],"[-10.330559730529785, -0.0004316568374633789, -0.42543911933898926, -1.6450881958007812e-05, -0.00013911724090576172]",0.04937006160616875,1.2658342e-09
0.0007172833643924738,59,False,20,hardtanh,2.8022196607281928e-05,23,26,15,Adagrad,7,reflect,softsign,7,0.012639643072591003,-0.11793292313814163,-3.9381683e-07,150,0.08565926551818848,346.8231854438782,1709343172.3086371,1709343518.764159,[8.470780376228504e-05],[0.11793292313814163],"[-2057.22412109375, -0.9624240398406982, -2.519970417022705, -0.06614148616790771, -0.03269171714782715]",0.11808265745639801,-3.406927e-08
0.5619532049297898,246,False,28,prelu,0.004341405321422119,9,17,1,Adam,7,constant,hardtanh,2,0.01924335228787967,-0.07145696878433228,8.9630785e-06,471,212.98676419258118,347.83581042289734,1709343384.9306307,1709343519.7769587,[0.04670664109289646],[0.07145696878433228],"[-53594.34375, -9.956930160522461, -0.5807921886444092, -0.03502702713012695, -0.19208502769470215]",0.07145074754953384,7.33762e-07
0.04331778252046881,152,True,63,selu,2.5534450880380957e-05,9,20,5,AdamW,9,constant,logsigmoid,11,0.09664552208284018,-1.1745645999908447,0.003878422,364,0.08881902694702148,348.92291736602783,1709343172.327306,1709343520.8638217,[0.04953167339166006],[1.1745645999908447],"[-236519.75, -377.8717346191406, -15.19305419921875, -1.3500218391418457, -45.95433807373047]",1.1754783391952515,0.0011698134
0.8763595642486982,147,False,39,elu,4.245352408791803e-05,20,20,3,Adagrad,8,replicate,hardtanh,21,0.09347526608514088,-0.07926448434591293,1.1968923e-05,260,0.08727192878723145,350.1625657081604,1709343172.286113,1709343522.1040988,[0.06990835194786389],[0.07926448434591293],"[-3030.513916015625, -4.175233840942383, -0.8618009090423584, -4.431267261505127, -4.066028118133545]",0.07930584996938705,-8.70233e-07
0.3152320572117639,100,True,37,softplus,0.007296130672362619,17,9,12,AdamW,16,replicate,prelu,28,0.018048885617322045,-0.036889154464006424,1.2324077e-07,120,0.08520126342773438,350.74927258491516,1709343172.2827468,1709343522.690176,[0.022730658244755533],[0.036889154464006424],"[-26901.3671875, -0.06728959083557129, -0.014387011528015137, -0.001372694969177246, -0.03439009189605713]",0.036873579025268555,4.003973e-08
0.5455522619300098,232,False,64,relu6,0.007236099893686436,5,13,11,Adagrad,9,replicate,softshrink,4,0.04895262823159525,-0.10911425948143005,2.0262883e-07,446,186.04045462608337,351.57160568237305,1709343357.983645,1709343523.5126135,[0.061171083711087704],[0.10911425948143005],"[-0.09816229343414307, -0.24389588832855225, -2.2845101356506348, -0.00035452842712402344, 5.960464477539062e-07]",0.10926465690135956,-1.961772e-09
0.1805180727883661,125,False,62,relu,1.8633052728797844e-06,9,22,10,AdamW,15,constant,softsign,3,0.06725898241653684,-0.11319274455308914,7.636687e-07,303,0.08790802955627441,352.02717661857605,1709343172.2868881,1709343523.9681373,[0.020297122187912464],[0.11319274455308914],"[-2201.52880859375, -1.0991199016571045, -2.3663265705108643, -0.0490032434463501, -0.002239823341369629]",0.11333445459604263,1.7446162e-06
0.470947184337299,209,True,24,elu,0.00016965357655954346,25,21,9,SGD,3,circular,selu,15,0.04819663799133645,-0.22695833444595337,-3.2435114e-06,16,0.08359026908874512,352.93039107322693,1709343172.3045447,1709343524.8716989,[0.11534317334493001],[0.22695833444595337],"[-32741.435546875, -0.6443462371826172, -0.004221558570861816, -143.71533203125, -20.69578742980957]",0.2269495576620102,-3.206161e-06
0.1363295726475822,164,False,55,softsign,2.4991264093034308e-05,2,16,16,Adagrad,15,replicate,logsigmoid,32,0.05776795543606615,-0.32675254344940186,1.5491744e-06,463,202.85346865653992,355.92994451522827,1709343374.7967086,1709343527.8707576,[0.045075962827964264],[0.32675254344940186],"[-1256556.125, -62.893341064453125, -0.29164230823516846, -124.22062683105469, -9.880606651306152]",0.32663047313690186,-2.6765326e-07
0.5755010196423821,240,False,55,leaky_relu,0.006380078352479002,7,20,3,Adam,8,circular,identity,14,0.03237798930831811,-0.04037635028362274,2.377901e-05,441,183.50105738639832,356.20796966552734,1709343355.4442704,1709343528.1021307,[0.031177266035228968],[0.04037635028362274],"[-27518.26953125, -0.04477584362030029, -0.006757974624633789, -3.210251808166504, -0.026499509811401367]",0.04035305231809616,2.8469824e-06
0.4055174577786136,216,False,63,silu,0.006685438929895186,3,15,14,Adadelta,14,reflect,relu,28,0.03268479154361494,-0.11748892813920975,0.013077838,473,215.4496364593506,357.3852479457855,1709343387.3932998,1709343529.3262,[0.03364634431070752],[0.11748892813920975],"[-0.6625114679336548, -0.6518142223358154, -2.5259475708007812, -0.010218620300292969, -2.9802322387695312e-06]",0.11764270067214966,0.0044223736
0.5604291225076717,11,True,12,tanh,0.00032935469904265424,10,32,16,RMSprop,2,reflect,softsign,27,0.050815535292206226,-0.050277601927518845,2.1827789e-07,460,199.7616639137268,359.32881021499634,1709343371.7051303,1709343531.2696364,[0.029729774573220395],[0.050277601927518845],"[-784.9973754882812, -0.10406029224395752, -0.44915544986724854, -0.001215815544128418, -0.015769124031066895]",0.05032144859433174,3.1957583e-09
0.12352831026940528,203,True,40,silu,6.060521120166241e-05,14,28,15,SGD,16,reflect,tanh,2,0.03400854902894104,-0.11732523143291473,2.027505e-07,344,0.08851909637451172,361.0666854381561,1709343172.2863343,1709343533.0072117,[0.014388554729521275],[0.11732523143291473],"[-5.547550678253174, -0.6520260572433472, -2.520820140838623, -0.009768366813659668, -0.00017535686492919922]",0.11747884750366211,3.1640779e-09
0.8166583529370082,27,True,16,sigmoid,0.0055467459610134264,20,32,11,Adadelta,10,constant,prelu,13,0.01615762302701546,-0.11605710536241531,2.175891e-07,411,137.48068070411682,362.39363503456116,1709343309.4238665,1709343534.3349776,[0.09476581170008733],[0.11605710536241531],"[-186.9891815185547, -0.707987904548645, -2.478132724761963, -0.006000876426696777, -0.0076923370361328125]",0.11620809137821198,-1.1963072e-09
0.386306555067793,146,False,49,prelu,9.196361710469541e-05,18,18,2,Adam,4,constant,prelu,17,0.028726932322614092,-0.10240684449672699,-1.07851044e-07,50,0.08413386344909668,363.66483640670776,1709343172.2811801,1709343535.6058512,[0.041222614546616874],[0.10240684449672699],"[-30899.53125, -0.05044198036193848, -2.0335121154785156, -0.8133245706558228, -0.023836731910705566]",0.10255303978919983,-7.467349e-09
0.4708692055386813,249,True,47,logsigmoid,4.768684821592884e-06,6,16,8,SGD,15,replicate,tanh,8,0.03526626273942826,-0.057014722377061844,1.5486532e-05,452,192.8141233921051,365.7443034648895,1709343364.7580078,1709343537.6848736,[0.02680599769311292],[0.057014722377061844],"[-528106.6875, -1.0388896465301514, -0.09378206729888916, -2.419856548309326, -2.780494213104248]",0.05699200928211212,9.785212e-06
0.9349242156991842,58,True,47,sigmoid,1.652957407048098e-05,14,13,15,Adam,3,replicate,relu,21,0.08626042955979438,-0.11710981279611588,2.1975113e-07,288,0.0876922607421875,369.361444234848,1709343172.269469,1709343541.3022432,[0.10893480504552523],[0.11710981279611588],"[-4.274368762969971, -0.6191561222076416, -2.5156757831573486, -0.010925889015197754, -3.5762786865234375e-06]",0.11726369708776474,2.0895322e-10
0.6652519097903602,231,False,39,logsigmoid,0.0011212009487702676,6,16,6,AdamW,11,circular,prelu,10,0.05698615553957688,-0.0734482929110527,0.00094348483,468,209.95468997955322,371.90057396888733,1709343381.8981051,1709343543.8418388,[0.06002701399847865],[0.0734482929110527],"[-37331.20703125, -0.35978782176971436, -0.7047698497772217, -9.8030366897583, -2.336256980895996]",0.07353929430246353,0.00019343442
0.5755850021335511,59,True,14,leaky_relu,0.005438356053266357,17,31,15,SGD,1,circular,threshold,18,0.03685435324205843,-0.27705147862434387,2.973972e-07,453,194.26388311386108,372.54642939567566,1709343366.207349,1709343544.4873471,[0.5582680766781171],[0.27705147862434387],"[-1744903.5, -29.112939834594727, -1.5158820152282715, -8.752450942993164, -99.02116394042969]",0.2772751748561859,-5.510979e-10
0.8450743384849785,48,True,47,squareplus,0.0007561128270101794,15,18,5,SGD,2,replicate,softsign,16,0.05443531268939554,-0.11831336468458176,2.274011e-07,15,0.08357477188110352,372.88371562957764,1709343172.304543,1709343544.8253214,[0.12933182655959516],[0.11831336468458176],"[-92347.359375, -0.05687868595123291, -2.373457193374634, -1.5826811790466309, -2.847109079360962]",0.11847428977489471,-1.2864868e-08
0.3109523792701924,156,True,30,logsigmoid,0.0007403234842318192,28,10,6,RMSprop,10,constant,softsign,21,0.0037446189147459013,-0.03655408322811127,4.842778e-08,9,0.0834815502166748,373.16212344169617,1709343172.305482,1709343545.0017385,[0.013594200058529774],[0.03655408322811127],"[-203.460205078125, -0.006224870681762695, -0.024972081184387207, -0.011161088943481445, -0.002849578857421875]",0.03653663769364357,6.7581835e-10
0.6535424727230743,108,True,49,tanh,0.0009494949047795407,20,6,9,RMSprop,5,reflect,selu,22,0.015956920464639448,-0.0358903594315052,-3.750211e-08,115,0.0851297378540039,374.329824924469,1709343172.2816873,1709343546.2709095,[0.46350123437450214],[0.0358903594315052],"[-87.07479858398438, -0.0016167163848876953, -0.004401564598083496, -0.010563373565673828, -0.006842613220214844]",0.03586180508136749,-2.027133e-07
0.31908222474159625,245,False,14,elu,0.00162898951695007,28,32,7,Adadelta,2,reflect,threshold,32,0.09072422031580661,-3.112595558166504,1.376479e-07,425,165.84926795959473,374.68879652023315,1709343337.7926328,1709343546.510302,[0.9949883073568344],[3.112595558166504],"[-311842.125, -102.43315887451172, -25.502361297607422, -486.25262451171875, -1507.177001953125]",3.113358974456787,3.712243e-10
0.5311006458104878,195,True,40,selu,0.0013243693700054082,26,9,12,SGD,5,replicate,softsign,12,0.001359035370576456,-0.11340860277414322,0.001065651,30,0.08383607864379883,374.96386528015137,1709343172.2821243,1709343546.6514745,[0.0607053538163503],[0.11340860277414322],"[-270.42462158203125, -0.5491654872894287, -2.40287184715271, -0.013005614280700684, -0.006593465805053711]",0.11355796456336975,0.0014114007
0.3491611429141043,33,False,35,silu,1.300305386326069e-05,32,3,3,Adam,2,reflect,tanhshrink,10,0.04852064342630665,-0.11732873320579529,4.0748926e-08,398,0.08931589126586914,375.27419662475586,1709343172.2873285,1709343547.2145264,[0.04070795496117394],[0.11732873320579529],"[-0.01666736602783203, -0.6408344507217407, -2.521522283554077, -0.008980274200439453, -8.344650268554688e-07]",0.11748256534337997,-3.1418523e-10
0.6884642038524127,218,True,36,silu,0.002974111707807553,20,18,14,Adam,1,circular,leaky_relu,12,0.07323735916435228,-0.08864613622426987,5.367921e-08,302,0.08789396286010742,375.5510313510895,1709343172.2936435,1709343547.2707312,[0.07110615912824869],[0.08864613622426987],"[-152.1646270751953, -0.7986037731170654, -1.6155171394348145, -0.02092278003692627, -0.0005756616592407227]",0.08875629305839539,-4.1985834e-10
0.5560064391246463,185,False,52,silu,1.9833904645907838e-05,10,27,13,AdamW,7,reflect,sigmoid,15,0.06662048868609761,-0.37969714403152466,1.3541234e-07,392,0.08923006057739258,375.9693269729614,1709343172.2878551,1709343547.9105086,[0.21081334501504898],[0.37969714403152466],"[-1530432.75, -54.447288513183594, -4.970747947692871, -19.12657928466797, -43.882415771484375]",0.3800979554653168,4.950325e-10
0.09824677881169078,48,True,48,squareplus,0.0031319112707310845,14,19,4,RMSprop,5,constant,relu6,23,0.007828233738429903,-0.040576815605163574,5.649256e-08,179,0.08609127998352051,377.90737557411194,1709343172.2671187,1709343549.8484917,[0.006538003494308607],[0.040576815605163574],"[-795.2620849609375, -0.023394346237182617, -0.14985573291778564, -0.004559516906738281, -0.0031262636184692383]",0.04058738797903061,-5.232065e-10
0.15611550786448983,27,True,29,gelu,5.211141914361966e-05,22,21,15,Adadelta,3,replicate,selu,8,0.08253098061204489,-0.8875060081481934,1.4367242e-07,264,0.08733057975769043,379.39594650268555,1709343172.2856944,1709343551.3367498,[0.1383011513031446],[0.8875060081481934],"[-8469051.0, -110.90061950683594, -13.458305358886719, -32.0964469909668, -31.236221313476562]",0.8881801962852478,1.4025072e-09
0.00552195992929272,237,True,39,selu,7.952530772662791e-06,17,25,12,Adam,4,constant,elu,29,0.0027916476348184066,-0.14295902848243713,-0.0026979973,142,0.08553457260131836,383.12721824645996,1709343172.2820961,1709343555.068129,[0.02474805567180738],[0.14295902848243713],"[-3076.7333984375, -3.7729945182800293, -3.0149035453796387, -3.4178481101989746, -0.8189684152603149]",0.1431683748960495,-0.002700257
0.8682009364508226,160,False,55,sigmoid,0.008983387521941302,4,23,16,Adam,16,reflect,silu,10,0.01399078300095872,-0.051664985716342926,2.9320387e-07,480,227.44475388526917,383.5907061100006,1709343399.3884742,1709343555.5320833,[0.06980335847897963],[0.051664985716342926],"[-406.501708984375, -0.06636238098144531, -0.49039196968078613, -0.1256800889968872, -0.007391810417175293]",0.05172508582472801,-1.0694008e-09
0.5280003980659074,164,False,49,prelu,0.0026951409152139857,4,22,13,AdamW,14,constant,selu,21,0.06085970508290115,-0.18472614884376526,0.6043314,476,219.32074308395386,384.1531836986542,1709343391.2639613,1709343556.093638,[0.14362468705935913],[0.18472614884376526],"[-3718491.75, -21.02509307861328, 0.6005790829658508, -44.91818618774414, -4.656931400299072]",0.18763776123523712,0.24672133
0.968543434701952,56,False,46,hardtanh,8.03721164950338e-05,14,30,5,RMSprop,4,constant,logsigmoid,17,0.010238814552416233,-0.1932707577943802,5.0801907e-05,55,0.08420538902282715,387.43850588798523,1709343172.2804582,1709343559.3793895,[0.3076475621201098],[0.1932707577943802],"[-344.0218505859375, -4.306187629699707, -1.486635446548462, -77.03317260742188, -12.750447273254395]",0.1933291107416153,3.240183e-05
0.0233456147454173,71,True,64,sigmoid,0.0004392349626921384,4,22,16,SGD,15,circular,logsigmoid,6,0.06161960077955915,-2.4585070610046387,6.667496e-08,469,211.70853543281555,387.72595167160034,1709343383.6524076,1709343559.645808,[0.057631812244653705],[2.4585070610046387],"[-33264936.0, -205.1298828125, -27.349294662475586, -42.73396301269531, -475.3517150878906]",2.458869457244873,5.3647514e-10
0.12136849690801979,87,True,49,hardtanh,0.000634396127836891,17,9,14,Adadelta,2,reflect,sigmoid,26,0.06138689586099203,-0.22797739505767822,-5.2164637e-08,17,0.08360576629638672,388.1909885406494,1709343172.3045735,1709343560.13242,[0.02776633594185114],[0.22797739505767822],"[-914723.6875, -0.04830658435821533, -1.130613088607788, -70.36420440673828, -53.957157135009766]",0.22782586514949799,-2.0684543e-11
0.9301098467902974,250,True,36,leaky_relu,6.3511667659501515e-06,25,10,11,Adadelta,12,reflect,softshrink,23,0.09794261894642509,-0.11752555519342422,2.0212431e-07,60,0.08429908752441406,388.49215483665466,1709343172.2827795,1709343560.2035925,[0.1085371236715998],[0.11752555519342422],"[-2.2254698276519775, -0.6532657146453857, -2.5269973278045654, -0.010738730430603027, -1.3113021850585938e-06]",0.11767944693565369,-1.8630828e-09
0.8574911745407104,146,False,48,threshold,0.006760938471163461,3,5,15,Adadelta,9,reflect,gelu,21,0.07159387126385466,-0.11718394607305527,2.095848e-07,498,260.3702087402344,392.81298446655273,1709343432.3141856,1709343564.7541263,[0.09992263528207938],[0.11718394607305527],"[-2.324004650115967, -0.6458680629730225, -2.516658306121826, -0.011272311210632324, -1.049041748046875e-05]",0.11733750253915787,-1.3288822e-09
0.20537976376974326,228,True,44,tanh,8.621090977446505e-05,21,13,15,Adagrad,4,reflect,relu6,30,0.050068303799520764,-0.11624658852815628,1.7838484e-07,138,0.08547711372375488,394.4389190673828,1709343172.283538,1709343566.379358,[0.023803841089829803],[0.11624658852815628],"[-108.06272888183594, -0.6687440872192383, -2.4862163066864014, -0.008370637893676758, -0.00020825862884521484]",0.11639855057001114,1.3112609e-07
0.839994073601149,211,True,24,leaky_relu,0.002029839612824191,28,23,10,Adadelta,6,constant,threshold,11,0.005041766890866262,-0.8249430060386658,-2.1535811e-07,365,0.08883237838745117,394.73703837394714,1709343172.3273299,1709343566.6776373,[0.6936453249719408],[0.8249430060386658],"[-2354867.0, -174.06166076660156, -7.195545196533203, -94.17874908447266, -122.02099609375]",0.8248156309127808,8.351315e-10
0.8324002283930755,226,False,43,tanhshrink,0.007181315401645777,6,15,16,AdamW,13,constant,identity,9,0.08814709495551246,-0.03913731873035431,2.1002772e-07,479,226.78315210342407,395.58040714263916,1709343398.7265992,1709343567.5209105,[0.04502640850841999],[0.03913731873035431],"[-1324.0384521484375, -0.4121088981628418, -0.017260313034057617, -0.10975158214569092, -2.027902364730835]",0.03910576179623604,9.387422e-10
0.7303344273925731,160,False,48,threshold,0.005721832111391238,7,7,16,Adagrad,12,constant,silu,9,0.01084371770134264,-0.09827151894569397,4.330821e-08,502,265.199702501297,399.06639289855957,1709343437.1428494,1709343571.0072303,[0.07715586572885513],[0.09827151894569397],"[-2396.961181640625, -0.16058647632598877, -1.9474976062774658, -0.0016226768493652344, -0.007201671600341797]",0.09840866178274155,2.406772e-10
0.8699127627218444,145,True,34,relu6,1.7425229240963955e-06,25,9,5,RMSprop,14,replicate,softsign,17,0.06425562985481623,-0.12512071430683136,2.8353389e-08,137,0.0854635238647461,399.41535353660583,1709343172.2835176,1709343571.1471539,[0.10853731321791808],[0.12512071430683136],"[-51403.97265625, -0.026531219482421875, -2.742143154144287, -0.03416788578033447, -0.6122323274612427]",0.1252981424331665,-7.8677704e-07
0.4637282292555652,247,False,52,silu,0.0029887993356492223,3,10,14,AdamW,8,constant,prelu,30,0.022012218203916106,-0.10239218920469284,0.073246665,512,279.0369186401367,401.0439531803131,1709343450.9815962,1709343572.984268,[0.044380805222317576],[0.10239218920469284],"[-3031.459716796875, -0.9069802761077881, -1.9630565643310547, -0.002431035041809082, -2.4059908390045166]",0.10247551649808884,0.042303376
0.7562531758393358,80,True,46,gelu,0.004890693532084399,14,14,10,AdamW,13,reflect,relu,31,0.06662455141906168,-0.03700238838791847,1.1162191e-06,279,0.08756327629089355,402.43386030197144,1709343172.2694879,1709343574.3751192,[0.03696042062206702],[0.03700238838791847],"[-1855.671875, -0.001425623893737793, -0.006824374198913574, -0.12072539329528809, -0.8669589757919312]",0.036975689232349396,1.4102247e-06
0.8835621362354065,240,True,36,prelu,0.0005193651166319255,15,6,9,Adagrad,7,reflect,relu6,32,0.0516814693716065,-0.11135143041610718,3.109267e-08,404,132.07854676246643,402.7095811367035,1709343304.02174,1709343574.4716454,[0.09993534348905087],[0.11135143041610718],"[-4350.1796875, -0.6484560966491699, -2.3312716484069824, -0.0008546113967895508, -0.008861064910888672]",0.11149722337722778,-3.170574e-09
0.02409384842830998,12,True,63,silu,0.0004422017461010592,20,8,5,SGD,2,replicate,sigmoid,15,0.06456519977710774,-0.5412212014198303,1.3095158e-07,74,0.08450603485107422,404.3810713291168,1709343172.282444,1709343576.321483,[0.013095465662150547],[0.5412212014198303],"[-13123007.0, -136.31275939941406, -0.08101081848144531, -9.962039947509766, -1.3974621295928955]",0.5414801836013794,1.0948328e-09
0.6819811605135154,39,False,57,elu,0.007441224564197917,3,32,12,AdamW,6,constant,selu,16,0.07099659829855086,-0.00833683181554079,0.8759324,438,180.17358493804932,411.9947147369385,1709343352.1168182,1709343583.935732,[-0.11687667634752062],[0.00833683181554079],"[-128266.6953125, 0.17585933208465576, 0.9599669575691223, -0.28627264499664307, -0.5536402463912964]",0.008392090909183025,0.14843164
0.3205995388859562,51,False,23,selu,9.314822374552678e-05,27,13,16,RMSprop,11,reflect,silu,19,0.05714365640001009,-0.10729172080755234,9.525678e-08,291,0.08773517608642578,412.47172927856445,1709343172.2857666,1709343584.4125662,[0.0353476209299905],[0.10729172080755234],"[-26.257755279541016, -0.6305614709854126, -2.207569122314453, -0.016170382499694824, -0.0025407075881958008]",0.1074320450425148,3.3460775e-08
0.13169727226236308,23,True,22,logsigmoid,0.0011613664531933221,13,12,16,Adam,10,replicate,silu,21,0.0827880226362315,-0.08121879398822784,4.9982496e-08,506,269.53040647506714,412.96353101730347,1709343441.4745839,1709343584.9049637,[0.011877710465341806],[0.08121879398822784],"[-646.2515869140625, -0.15581703186035156, -1.4129133224487305, -0.03065669536590576, -0.04643988609313965]",0.08132895827293396,-4.9964455e-10
0.7179137926913123,233,False,28,gelu,0.005059724772485459,6,26,15,AdamW,5,constant,elu,22,0.05649484320786129,-0.05560075119137764,0.24143128,495,258.29897928237915,413.2385342121124,1709343430.24291,1709343585.1451514,[0.04340948909521103],[0.05560075119137764],"[-150177.53125, 0.2649589776992798, 0.04160875082015991, -13.62437629699707, -2.5004971027374268]",0.055516015738248825,0.13679676
0.6302227404944274,133,False,42,softsign,0.00028735426449752997,12,30,5,Adam,14,constant,softsign,32,0.07276691012215024,-0.09149937331676483,5.7028326e-05,162,0.0858314037322998,413.7974076271057,1709343172.2815008,1709343585.7384496,[0.05954346592937197],[0.09149937331676483],"[-118614.2890625, -0.4342355728149414, -1.6008131504058838, -0.31866300106048584, -1.0760936737060547]",0.09161487966775894,2.5202971e-05
0.2895769013982075,227,False,60,sigmoid,0.002082204295582352,5,30,14,Adadelta,6,constant,tanh,15,0.08425713700620412,-0.17553815245628357,1.6021855e-06,440,182.62069416046143,416.74117136001587,1709343354.5647254,1709343588.682017,[0.0516591090708971],[0.17553815245628357],"[-30382.78125, -2.540747880935669, -2.6533455848693848, -42.94138717651367, -0.0139845609664917]",0.17574292421340942,1.5232761e-06
0.17310654552324992,130,True,35,tanhshrink,0.0006832682459961972,30,9,8,AdamW,4,replicate,gelu,24,0.048136771101504,-0.09829364717006683,4.897342e-08,153,0.08570265769958496,417.22315859794617,1709343172.2839491,1709343589.1644413,[0.01874629727431706],[0.09829364717006683],"[-188.02999877929688, -0.5501006841659546, -1.9259026050567627, -0.12659740447998047, -1.6689300537109375e-06]",0.09842284768819809,8.8268987e-10
0.10655809587344581,76,True,57,gelu,1.6612455004710926e-06,12,24,8,Adagrad,12,circular,logsigmoid,5,0.07640988842028473,-0.10933318734169006,2.4768352e-07,69,0.08443307876586914,417.5085871219635,1709343172.2818394,1709343589.3038702,[0.011638388807035011],[0.10933318734169006],"[-2064926.375, -0.10883808135986328, -0.02256941795349121, -19.213481903076172, -7.123222351074219]",0.10932385176420212,-3.0970117e-08
0.884157647158813,228,False,41,prelu,0.007378954661892788,4,32,12,Adam,7,reflect,softsign,20,0.08964561969121182,-0.05601774528622627,1.3359893e-06,439,181.53331923484802,417.5086033344269,1709343353.4773371,1709343589.3275878,[0.07548922346904874],[0.05601774528622627],"[-72627.34375, -0.14860451221466064, -0.49980664253234863, -1.7232112884521484, -0.5465939044952393]",0.056065455079078674,1.2002233e-06
0.38268892195592874,183,False,59,sigmoid,3.637770982301634e-05,5,16,14,SGD,16,reflect,relu,28,0.006153779845058628,-0.1170806884765625,2.553999e-06,464,203.26073598861694,417.5086145401001,1709343375.204961,1709343589.3018563,[0.04448636770248413],[0.1170806884765625],"[-6.421701431274414, -0.625373125076294, -2.514230489730835, -0.016794562339782715, -0.0002516508102416992]",0.1172344759106636,4.5517857e-07
0.9708258803887497,233,False,18,hardtanh,0.00834124310176481,22,32,10,Adadelta,2,reflect,selu,10,0.08767898556756842,-0.434084951877594,4.064471e-07,470,212.2240993976593,418.96932554244995,1709343384.168184,1709343590.910033,[0.43800221756100655],[0.434084951877594],"[-1556177.0, -9.367522239685059, -9.378459930419922, -15.480382919311523, -32.9050178527832]",0.43438705801963806,2.0121834e-07
0.8662959012529791,230,True,47,tanh,1.2496137271219444e-06,18,12,7,Adadelta,7,constant,gelu,6,0.02675802154024353,-0.11732160300016403,-4.2356766e-07,123,0.08524394035339355,419.25649857521057,1709343172.323608,1709343590.968949,[0.10091819707304239],[0.11732160300016403],"[-1.5095620155334473, -0.6383950710296631, -2.521376132965088, -0.01012110710144043, -0.00012171268463134766]",0.1174754649400711,9.665957e-07
0.0068289491040441925,161,False,32,gelu,0.00044206196551558897,19,28,4,Adam,15,constant,softshrink,9,0.02992235634558013,-0.11616865545511246,4.9274473e-08,256,0.08721446990966797,420.2282807826996,1709343172.2860055,1709343592.1693466,[0.0007926588084294715],[0.11616865545511246],"[-1.9427406787872314, -0.5721235275268555, -2.4886090755462646, -0.009663701057434082, -1.1563301086425781e-05]",0.11632207781076431,-8.891728e-10
0.6642979615530551,104,True,64,gelu,1.3375470731337942e-05,10,26,7,SGD,3,reflect,threshold,15,0.024614610928860452,-0.5884506106376648,3.8218467e-08,316,0.08811354637145996,421.53696274757385,1709343172.287114,1709343593.478111,[0.3919503338196698],[0.5884506106376648],"[-80990.8984375, -76.4705810546875, -0.7461024522781372, -109.5360107421875, -274.45831298828125]",0.5883232951164246,-7.428915e-10
0.09199244212316583,249,False,52,identity,6.735895862960654e-06,16,7,5,Adadelta,8,constant,relu6,14,0.025362692668808678,-0.11773994565010071,-1.4922681e-05,423,165.1301634311676,421.823117017746,1709343337.0733035,1709343593.6407237,[0.01077289626534496],[0.11773994565010071],"[-4114.0068359375, -1.6250801086425781, -2.47184681892395, -0.04583728313446045, -0.3027905225753784]",0.11788029223680496,-1.1225591e-05
0.4108132973016906,215,False,33,elu,0.0023399980833816807,9,30,12,Adadelta,12,constant,identity,15,0.0034159367764604607,-0.1487961709499359,-0.0019429332,483,230.9604139328003,422.1823184490204,1709343402.9039602,1709343593.989602,[0.0623581786122587],[0.1487961709499359],"[-6320.99853515625, -2.2692434787750244, -3.3152341842651367, -0.41784536838531494, -2.8769378662109375]",0.1489613950252533,-0.00012940988
